代码,日期,收盘,行业名称
801010,2021-01-04,4181.35,农林牧渔
801010,2021-01-05,4335.03,农林牧渔
801010,2021-01-06,4345.4,农林牧渔
801010,2021-01-07,4374.91,农林牧渔
801010,2021-01-08,4285.38,农林牧渔
801010,2021-01-11,4091.76,农林牧渔
801010,2021-01-12,4135.45,农林牧渔
801010,2021-01-13,4054.64,农林牧渔
801010,2021-01-14,3943.25,农林牧渔
801010,2021-01-15,3929.65,农林牧渔
801010,2021-01-18,3996.31,农林牧渔
801010,2021-01-19,3947.04,农林牧渔
801010,2021-01-20,3967.09,农林牧渔
801010,2021-01-21,4005.22,农林牧渔
801010,2021-01-22,3948.78,农林牧渔
801010,2021-01-25,3986.61,农林牧渔
801010,2021-01-26,4043.91,农林牧渔
801010,2021-01-27,4095.36,农林牧渔
801010,2021-01-28,4004.33,农林牧渔
801010,2021-01-29,3925.6,农林牧渔
801010,2021-02-01,4022.99,农林牧渔
801010,2021-02-02,4040.24,农林牧渔
801010,2021-02-03,4150.13,农林牧渔
801010,2021-02-04,4094.2,农林牧渔
801010,2021-02-05,4081.81,农林牧渔
801010,2021-02-08,4220.21,农林牧渔
801010,2021-02-09,4277.91,农林牧渔
801010,2021-02-10,4364.35,农林牧渔
801010,2021-02-18,4332.38,农林牧渔
801010,2021-02-19,4556.68,农林牧渔
801010,2021-02-22,4571.12,农林牧渔
801010,2021-02-23,4421.2,农林牧渔
801010,2021-02-24,4381.39,农林牧渔
801010,2021-02-25,4367.4,农林牧渔
801010,2021-02-26,4251.73,农林牧渔
801010,2021-03-01,4331.47,农林牧渔
801010,2021-03-02,4291.83,农林牧渔
801010,2021-03-03,4370.16,农林牧渔
801010,2021-03-04,4283.83,农林牧渔
801010,2021-03-05,4233.94,农林牧渔
801010,2021-03-08,4094.8,农林牧渔
801010,2021-03-09,3977.06,农林牧渔
801010,2021-03-10,3961.83,农林牧渔
801010,2021-03-11,4024.48,农林牧渔
801010,2021-03-12,4030.63,农林牧渔
801010,2021-03-15,3935.94,农林牧渔
801010,2021-03-16,3935.19,农林牧渔
801010,2021-03-17,4053.18,农林牧渔
801010,2021-03-18,4041.5,农林牧渔
801010,2021-03-19,3957.44,农林牧渔
801010,2021-03-22,4009.18,农林牧渔
801010,2021-03-23,3975.19,农林牧渔
801010,2021-03-24,3946.77,农林牧渔
801010,2021-03-25,3934.0,农林牧渔
801010,2021-03-26,3938.45,农林牧渔
801010,2021-03-29,3930.21,农林牧渔
801010,2021-03-30,3960.39,农林牧渔
801010,2021-03-31,3930.18,农林牧渔
801010,2021-04-01,3952.26,农林牧渔
801010,2021-04-02,4007.12,农林牧渔
801010,2021-04-06,3984.8,农林牧渔
801010,2021-04-07,3976.34,农林牧渔
801010,2021-04-08,3945.3,农林牧渔
801010,2021-04-09,3915.92,农林牧渔
801010,2021-04-12,3876.8,农林牧渔
801010,2021-04-13,3910.26,农林牧渔
801010,2021-04-14,3872.17,农林牧渔
801010,2021-04-15,3859.36,农林牧渔
801010,2021-04-16,3841.41,农林牧渔
801010,2021-04-19,3933.01,农林牧渔
801010,2021-04-20,3990.98,农林牧渔
801010,2021-04-21,3977.78,农林牧渔
801010,2021-04-22,3961.54,农林牧渔
801010,2021-04-23,3961.96,农林牧渔
801010,2021-04-26,3883.47,农林牧渔
801010,2021-04-27,3866.11,农林牧渔
801010,2021-04-28,3898.71,农林牧渔
801010,2021-04-29,3956.24,农林牧渔
801010,2021-04-30,3934.5,农林牧渔
801010,2021-05-06,3848.55,农林牧渔
801010,2021-05-07,3855.64,农林牧渔
801010,2021-05-10,3757.1,农林牧渔
801010,2021-05-11,3781.42,农林牧渔
801010,2021-05-12,3850.62,农林牧渔
801010,2021-05-13,3785.13,农林牧渔
801010,2021-05-14,3838.78,农林牧渔
801010,2021-05-17,3875.61,农林牧渔
801010,2021-05-18,3866.63,农林牧渔
801010,2021-05-19,3833.21,农林牧渔
801010,2021-05-20,3846.5,农林牧渔
801010,2021-05-21,3808.62,农林牧渔
801010,2021-05-24,3755.49,农林牧渔
801010,2021-05-25,3798.14,农林牧渔
801010,2021-05-26,3807.08,农林牧渔
801010,2021-05-27,3793.95,农林牧渔
801010,2021-05-28,3761.64,农林牧渔
801010,2021-05-31,3748.7,农林牧渔
801010,2021-06-01,3779.18,农林牧渔
801010,2021-06-02,3804.92,农林牧渔
801010,2021-06-03,3789.01,农林牧渔
801010,2021-06-04,3816.99,农林牧渔
801010,2021-06-07,3758.68,农林牧渔
801010,2021-06-08,3744.98,农林牧渔
801010,2021-06-09,3727.68,农林牧渔
801010,2021-06-10,3683.07,农林牧渔
801010,2021-06-11,3638.46,农林牧渔
801010,2021-06-15,3582.84,农林牧渔
801010,2021-06-16,3541.28,农林牧渔
801010,2021-06-17,3508.47,农林牧渔
801010,2021-06-18,3496.19,农林牧渔
801010,2021-06-21,3438.82,农林牧渔
801010,2021-06-22,3492.32,农林牧渔
801010,2021-06-23,3539.16,农林牧渔
801010,2021-06-24,3498.22,农林牧渔
801010,2021-06-25,3546.34,农林牧渔
801010,2021-06-28,3678.82,农林牧渔
801010,2021-06-29,3622.95,农林牧渔
801010,2021-06-30,3609.43,农林牧渔
801010,2021-07-01,3572.62,农林牧渔
801010,2021-07-02,3547.91,农林牧渔
801010,2021-07-05,3547.32,农林牧渔
801010,2021-07-06,3567.8,农林牧渔
801010,2021-07-07,3539.34,农林牧渔
801010,2021-07-08,3501.48,农林牧渔
801010,2021-07-09,3497.7,农林牧渔
801010,2021-07-12,3513.77,农林牧渔
801010,2021-07-13,3534.2,农林牧渔
801010,2021-07-14,3489.62,农林牧渔
801010,2021-07-15,3470.62,农林牧渔
801010,2021-07-16,3407.42,农林牧渔
801010,2021-07-19,3376.7,农林牧渔
801010,2021-07-20,3374.79,农林牧渔
801010,2021-07-21,3357.03,农林牧渔
801010,2021-07-22,3344.82,农林牧渔
801010,2021-07-23,3272.1,农林牧渔
801010,2021-07-26,3225.99,农林牧渔
801010,2021-07-27,3141.04,农林牧渔
801010,2021-07-28,3045.84,农林牧渔
801010,2021-07-29,3073.36,农林牧渔
801010,2021-07-30,3094.99,农林牧渔
801010,2021-08-02,3200.34,农林牧渔
801010,2021-08-03,3219.29,农林牧渔
801010,2021-08-04,3202.68,农林牧渔
801010,2021-08-05,3193.59,农林牧渔
801010,2021-08-09,3315.81,农林牧渔
801010,2021-08-10,3345.69,农林牧渔
801010,2021-08-11,3331.99,农林牧渔
801010,2021-08-12,3298.08,农林牧渔
801010,2021-08-13,3311.39,农林牧渔
801010,2021-08-16,3307.53,农林牧渔
801010,2021-08-17,3208.87,农林牧渔
801010,2021-08-18,3200.89,农林牧渔
801010,2021-08-19,3167.83,农林牧渔
801010,2021-08-20,3132.72,农林牧渔
801010,2021-08-23,3163.41,农林牧渔
801010,2021-08-24,3177.82,农林牧渔
801010,2021-08-25,3194.54,农林牧渔
801010,2021-08-26,3115.68,农林牧渔
801010,2021-08-27,3091.65,农林牧渔
801010,2021-08-30,3068.63,农林牧渔
801010,2021-08-31,3080.7,农林牧渔
801010,2021-09-01,3133.72,农林牧渔
801010,2021-09-02,3116.11,农林牧渔
801010,2021-09-03,3200.17,农林牧渔
801010,2021-09-06,3238.78,农林牧渔
801010,2021-09-07,3239.81,农林牧渔
801010,2021-09-08,3249.87,农林牧渔
801010,2021-09-09,3242.7,农林牧渔
801010,2021-09-10,3221.58,农林牧渔
801010,2021-09-13,3195.1,农林牧渔
801010,2021-09-14,3144.18,农林牧渔
801010,2021-09-15,3152.69,农林牧渔
801010,2021-09-16,3229.23,农林牧渔
801010,2021-09-17,3227.75,农林牧渔
801010,2021-09-22,3158.51,农林牧渔
801010,2021-09-23,3234.76,农林牧渔
801010,2021-09-24,3242.85,农林牧渔
801010,2021-09-27,3331.38,农林牧渔
801010,2021-09-28,3302.55,农林牧渔
801010,2021-09-29,3325.86,农林牧渔
801010,2021-09-30,3371.1,农林牧渔
801010,2021-10-11,3537.97,农林牧渔
801010,2021-10-12,3493.0,农林牧渔
801010,2021-10-13,3480.67,农林牧渔
801010,2021-10-14,3430.54,农林牧渔
801010,2021-10-15,3387.76,农林牧渔
801010,2021-10-18,3440.33,农林牧渔
801010,2021-10-19,3586.59,农林牧渔
801010,2021-10-20,3517.01,农林牧渔
801010,2021-10-21,3471.52,农林牧渔
801010,2021-10-25,3452.06,农林牧渔
801010,2021-10-26,3400.51,农林牧渔
801010,2021-10-27,3406.22,农林牧渔
801010,2021-10-28,3363.14,农林牧渔
801010,2021-10-29,3461.92,农林牧渔
801010,2021-11-01,3502.34,农林牧渔
801010,2021-11-02,3553.7,农林牧渔
801010,2021-11-03,3642.69,农林牧渔
801010,2021-11-04,3692.09,农林牧渔
801010,2021-11-05,3623.49,农林牧渔
801010,2021-11-08,3605.28,农林牧渔
801010,2021-11-09,3634.31,农林牧渔
801010,2021-11-10,3610.39,农林牧渔
801010,2021-11-11,3627.88,农林牧渔
801010,2021-11-12,3678.35,农林牧渔
801010,2021-11-15,3669.74,农林牧渔
801010,2021-11-16,3652.56,农林牧渔
801010,2021-11-17,3630.13,农林牧渔
801010,2021-11-18,3627.37,农林牧渔
801010,2021-11-19,3609.59,农林牧渔
801010,2021-11-22,3601.34,农林牧渔
801010,2021-11-23,3570.36,农林牧渔
801010,2021-11-24,3511.97,农林牧渔
801010,2021-11-25,3519.93,农林牧渔
801010,2021-11-26,3494.29,农林牧渔
801010,2021-11-29,3506.3,农林牧渔
801010,2021-11-30,3472.41,农林牧渔
801010,2021-12-01,3473.47,农林牧渔
801010,2021-12-02,3480.26,农林牧渔
801010,2021-12-03,3543.78,农林牧渔
801010,2021-12-06,3477.68,农林牧渔
801010,2021-12-07,3478.5,农林牧渔
801010,2021-12-08,3532.77,农林牧渔
801010,2021-12-09,3559.49,农林牧渔
801010,2021-12-10,3556.05,农林牧渔
801010,2021-12-13,3537.94,农林牧渔
801010,2021-12-14,3537.5,农林牧渔
801010,2021-12-15,3505.04,农林牧渔
801010,2021-12-16,3494.01,农林牧渔
801010,2021-12-17,3489.49,农林牧渔
801010,2021-12-20,3482.34,农林牧渔
801010,2021-12-21,3510.73,农林牧渔
801010,2021-12-22,3576.35,农林牧渔
801010,2021-12-23,3663.07,农林牧渔
801010,2021-12-24,3718.46,农林牧渔
801010,2021-12-27,3715.58,农林牧渔
801010,2021-12-28,3693.41,农林牧渔
801010,2021-12-29,3633.01,农林牧渔
801010,2021-12-30,3655.87,农林牧渔
801010,2021-12-31,3720.12,农林牧渔
801010,2022-01-04,3896.24,农林牧渔
801010,2022-01-05,3896.34,农林牧渔
801010,2022-01-06,3861.79,农林牧渔
801010,2022-01-07,3778.17,农林牧渔
801010,2022-01-10,3913.72,农林牧渔
801010,2022-01-11,3814.04,农林牧渔
801010,2022-01-12,3860.42,农林牧渔
801010,2022-01-13,3770.69,农林牧渔
801010,2022-01-14,3745.45,农林牧渔
801010,2022-01-17,3756.18,农林牧渔
801010,2022-01-18,3719.09,农林牧渔
801010,2022-01-19,3684.63,农林牧渔
801010,2022-01-20,3743.07,农林牧渔
801010,2022-01-21,3625.72,农林牧渔
801010,2022-01-24,3610.34,农林牧渔
801010,2022-01-25,3476.55,农林牧渔
801010,2022-01-26,3533.1,农林牧渔
801010,2022-01-27,3454.27,农林牧渔
801010,2022-01-28,3549.03,农林牧渔
801010,2022-02-07,3594.77,农林牧渔
801010,2022-02-08,3624.66,农林牧渔
801010,2022-02-09,3729.24,农林牧渔
801010,2022-02-10,3827.86,农林牧渔
801010,2022-02-11,3735.75,农林牧渔
801010,2022-02-14,3659.67,农林牧渔
801010,2022-02-15,3648.82,农林牧渔
801010,2022-02-16,3619.61,农林牧渔
801010,2022-02-17,3656.36,农林牧渔
801010,2022-02-18,3697.48,农林牧渔
801010,2022-02-21,3710.86,农林牧渔
801010,2022-02-22,3686.88,农林牧渔
801010,2022-02-23,3632.72,农林牧渔
801010,2022-02-24,3572.79,农林牧渔
801010,2022-02-25,3576.66,农林牧渔
801010,2022-02-28,3575.99,农林牧渔
801010,2022-03-01,3707.78,农林牧渔
801010,2022-03-02,3717.63,农林牧渔
801010,2022-03-04,3701.45,农林牧渔
801010,2022-03-07,3638.41,农林牧渔
801010,2022-03-08,3485.54,农林牧渔
801010,2022-03-09,3453.57,农林牧渔
801010,2022-03-10,3445.86,农林牧渔
801010,2022-03-11,3555.31,农林牧渔
801010,2022-03-14,3409.45,农林牧渔
801010,2022-03-15,3234.77,农林牧渔
801010,2022-03-16,3294.56,农林牧渔
801010,2022-03-17,3394.14,农林牧渔
801010,2022-03-18,3479.97,农林牧渔
801010,2022-03-21,3569.38,农林牧渔
801010,2022-03-22,3604.28,农林牧渔
801010,2022-03-24,3577.82,农林牧渔
801010,2022-03-25,3616.6,农林牧渔
801010,2022-03-28,3627.72,农林牧渔
801010,2022-03-29,3721.21,农林牧渔
801010,2022-03-30,3717.52,农林牧渔
801010,2022-04-01,3691.73,农林牧渔
801010,2022-04-06,3696.71,农林牧渔
801010,2022-04-07,3583.16,农林牧渔
801010,2022-04-08,3517.4,农林牧渔
801010,2022-04-11,3590.67,农林牧渔
801010,2022-04-12,3620.24,农林牧渔
801010,2022-04-13,3547.16,农林牧渔
801010,2022-04-15,3557.63,农林牧渔
801010,2022-04-18,3679.76,农林牧渔
801010,2022-04-19,3763.67,农林牧渔
801010,2022-04-20,3723.47,农林牧渔
801010,2022-04-21,3555.45,农林牧渔
801010,2022-04-22,3456.23,农林牧渔
801010,2022-04-25,3295.6,农林牧渔
801010,2022-04-26,3189.05,农林牧渔
801010,2022-04-27,3316.21,农林牧渔
801010,2022-04-28,3222.3,农林牧渔
801010,2022-04-29,3211.55,农林牧渔
801010,2022-05-06,3210.22,农林牧渔
801010,2022-05-10,3279.8,农林牧渔
801010,2022-05-11,3245.87,农林牧渔
801010,2022-05-12,3214.98,农林牧渔
801010,2022-05-13,3206.47,农林牧渔
801010,2022-05-16,3305.64,农林牧渔
801010,2022-05-17,3267.97,农林牧渔
801010,2022-05-18,3262.52,农林牧渔
801010,2022-05-19,3234.45,农林牧渔
801010,2022-05-20,3259.34,农林牧渔
801010,2022-05-23,3327.95,农林牧渔
801010,2022-05-24,3224.41,农林牧渔
801010,2022-05-25,3302.66,农林牧渔
801010,2022-05-26,3293.26,农林牧渔
801010,2022-05-27,3287.44,农林牧渔
801010,2022-05-30,3293.12,农林牧渔
801010,2022-05-31,3387.55,农林牧渔
801010,2022-06-01,3350.72,农林牧渔
801010,2022-06-02,3333.61,农林牧渔
801010,2022-06-06,3323.51,农林牧渔
801010,2022-06-07,3326.43,农林牧渔
801010,2022-06-08,3342.04,农林牧渔
801010,2022-06-09,3375.3,农林牧渔
801010,2022-06-10,3368.92,农林牧渔
801010,2022-06-13,3432.17,农林牧渔
801010,2022-06-14,3478.72,农林牧渔
801010,2022-06-15,3467.76,农林牧渔
801010,2022-06-16,3539.2,农林牧渔
801010,2022-06-17,3522.72,农林牧渔
801010,2022-06-20,3569.56,农林牧渔
801010,2022-06-21,3545.49,农林牧渔
801010,2022-06-22,3584.86,农林牧渔
801010,2022-06-23,3591.76,农林牧渔
801010,2022-06-24,3589.57,农林牧渔
801010,2022-06-27,3676.51,农林牧渔
801010,2022-06-28,3658.22,农林牧渔
801010,2022-06-29,3513.05,农林牧渔
801010,2022-06-30,3525.97,农林牧渔
801010,2022-07-01,3559.11,农林牧渔
801010,2022-07-04,3796.89,农林牧渔
801010,2022-07-05,3804.16,农林牧渔
801010,2022-07-06,3710.63,农林牧渔
801010,2022-07-07,3773.85,农林牧渔
801010,2022-07-08,3795.09,农林牧渔
801010,2022-07-11,3862.85,农林牧渔
801010,2022-07-12,3762.07,农林牧渔
801010,2022-07-13,3775.41,农林牧渔
801010,2022-07-14,3749.0,农林牧渔
801010,2022-07-15,3659.99,农林牧渔
801010,2022-07-18,3677.84,农林牧渔
801010,2022-07-19,3685.35,农林牧渔
801010,2022-07-20,3652.7,农林牧渔
801010,2022-07-21,3648.16,农林牧渔
801010,2022-07-22,3601.57,农林牧渔
801010,2022-07-25,3564.7,农林牧渔
801010,2022-07-26,3587.42,农林牧渔
801010,2022-07-27,3595.41,农林牧渔
801010,2022-07-28,3582.25,农林牧渔
801010,2022-07-29,3651.63,农林牧渔
801010,2022-08-01,3627.49,农林牧渔
801010,2022-08-02,3578.15,农林牧渔
801010,2022-08-03,3504.38,农林牧渔
801010,2022-08-04,3542.6,农林牧渔
801010,2022-08-05,3568.03,农林牧渔
801010,2022-08-08,3560.91,农林牧渔
801010,2022-08-09,3495.24,农林牧渔
801010,2022-08-10,3473.1,农林牧渔
801010,2022-08-11,3508.35,农林牧渔
801010,2022-08-12,3499.63,农林牧渔
801010,2022-08-15,3505.07,农林牧渔
801010,2022-08-16,3585.09,农林牧渔
801010,2022-08-17,3600.89,农林牧渔
801010,2022-08-18,3537.2,农林牧渔
801010,2022-08-19,3645.46,农林牧渔
801010,2022-08-22,3694.61,农林牧渔
801010,2022-08-23,3728.38,农林牧渔
801010,2022-08-24,3707.37,农林牧渔
801010,2022-08-25,3741.99,农林牧渔
801010,2022-08-26,3758.37,农林牧渔
801010,2022-08-29,3754.18,农林牧渔
801010,2022-08-30,3752.68,农林牧渔
801010,2022-08-31,3670.63,农林牧渔
801010,2022-09-01,3680.28,农林牧渔
801010,2022-09-02,3704.95,农林牧渔
801010,2022-09-05,3703.88,农林牧渔
801010,2022-09-06,3704.57,农林牧渔
801010,2022-09-07,3667.55,农林牧渔
801010,2022-09-08,3597.5,农林牧渔
801010,2022-09-09,3582.43,农林牧渔
801010,2022-09-13,3671.54,农林牧渔
801010,2022-09-14,3618.07,农林牧渔
801010,2022-09-15,3540.81,农林牧渔
801010,2022-09-16,3479.9,农林牧渔
801010,2022-09-19,3499.91,农林牧渔
801010,2022-09-20,3478.1,农林牧渔
801010,2022-09-21,3423.01,农林牧渔
801010,2022-09-22,3403.52,农林牧渔
801010,2022-09-23,3354.58,农林牧渔
801010,2022-09-26,3249.31,农林牧渔
801010,2022-09-27,3332.99,农林牧渔
801010,2022-09-28,3293.41,农林牧渔
801010,2022-09-29,3294.05,农林牧渔
801010,2022-09-30,3289.68,农林牧渔
801010,2022-10-10,3399.91,农林牧渔
801010,2022-10-11,3412.57,农林牧渔
801010,2022-10-12,3479.6,农林牧渔
801010,2022-10-13,3530.54,农林牧渔
801010,2022-10-14,3525.73,农林牧渔
801010,2022-10-17,3547.54,农林牧渔
801010,2022-10-18,3548.2,农林牧渔
801010,2022-10-19,3432.34,农林牧渔
801010,2022-10-20,3402.5,农林牧渔
801010,2022-10-21,3401.43,农林牧渔
801010,2022-10-24,3315.52,农林牧渔
801010,2022-10-25,3274.25,农林牧渔
801010,2022-10-26,3192.75,农林牧渔
801010,2022-10-27,3200.28,农林牧渔
801010,2022-10-28,3058.86,农林牧渔
801010,2022-10-31,3083.89,农林牧渔
801010,2022-11-01,3190.91,农林牧渔
801010,2022-11-02,3206.62,农林牧渔
801010,2022-11-03,3203.34,农林牧渔
801010,2022-11-04,3245.14,农林牧渔
801010,2022-11-07,3285.81,农林牧渔
801010,2022-11-08,3257.29,农林牧渔
801010,2022-11-09,3222.51,农林牧渔
801010,2022-11-10,3249.3,农林牧渔
801010,2022-11-11,3271.18,农林牧渔
801010,2022-11-14,3270.58,农林牧渔
801010,2022-11-15,3281.29,农林牧渔
801010,2022-11-16,3265.37,农林牧渔
801010,2022-11-17,3287.37,农林牧渔
801010,2022-11-18,3237.28,农林牧渔
801010,2022-11-21,3232.42,农林牧渔
801010,2022-11-22,3194.86,农林牧渔
801010,2022-11-23,3166.86,农林牧渔
801010,2022-11-24,3170.9,农林牧渔
801010,2022-11-25,3190.84,农林牧渔
801010,2022-11-28,3181.3,农林牧渔
801010,2022-11-29,3215.88,农林牧渔
801010,2022-11-30,3248.26,农林牧渔
801010,2022-12-01,3289.32,农林牧渔
801010,2022-12-02,3332.74,农林牧渔
801010,2022-12-05,3355.04,农林牧渔
801010,2022-12-06,3373.45,农林牧渔
801010,2022-12-07,3401.64,农林牧渔
801010,2022-12-08,3313.47,农林牧渔
801010,2022-12-09,3305.43,农林牧渔
801010,2022-12-12,3276.75,农林牧渔
801010,2022-12-13,3358.47,农林牧渔
801010,2022-12-14,3363.84,农林牧渔
801010,2022-12-15,3333.32,农林牧渔
801010,2022-12-16,3331.75,农林牧渔
801010,2022-12-19,3248.9,农林牧渔
801010,2022-12-20,3181.76,农林牧渔
801010,2022-12-21,3222.37,农林牧渔
801010,2022-12-22,3261.43,农林牧渔
801010,2022-12-23,3227.4,农林牧渔
801010,2022-12-26,3254.09,农林牧渔
801010,2022-12-27,3328.59,农林牧渔
801010,2022-12-28,3270.94,农林牧渔
801010,2022-12-29,3245.19,农林牧渔
801010,2022-12-30,3294.77,农林牧渔
801010,2023-01-03,3265.29,农林牧渔
801010,2023-01-04,3272.87,农林牧渔
801010,2023-01-05,3274.73,农林牧渔
801010,2023-01-06,3254.63,农林牧渔
801010,2023-01-09,3307.71,农林牧渔
801010,2023-01-10,3298.99,农林牧渔
801010,2023-01-11,3291.24,农林牧渔
801010,2023-01-12,3270.95,农林牧渔
801010,2023-01-13,3346.18,农林牧渔
801010,2023-01-16,3409.78,农林牧渔
801010,2023-01-17,3384.32,农林牧渔
801010,2023-01-18,3358.56,农林牧渔
801010,2023-01-19,3347.32,农林牧渔
801010,2023-01-20,3366.5,农林牧渔
801010,2023-01-30,3374.13,农林牧渔
801010,2023-01-31,3402.91,农林牧渔
801010,2023-02-01,3454.92,农林牧渔
801010,2023-02-02,3473.98,农林牧渔
801010,2023-02-03,3449.79,农林牧渔
801010,2023-02-06,3459.14,农林牧渔
801010,2023-02-07,3439.11,农林牧渔
801010,2023-02-08,3401.49,农林牧渔
801010,2023-02-09,3418.1,农林牧渔
801010,2023-02-10,3427.14,农林牧渔
801010,2023-02-13,3423.0,农林牧渔
801010,2023-02-14,3406.79,农林牧渔
801010,2023-02-15,3370.51,农林牧渔
801010,2023-02-16,3329.57,农林牧渔
801010,2023-02-17,3333.94,农林牧渔
801010,2023-02-20,3371.73,农林牧渔
801010,2023-02-21,3402.82,农林牧渔
801010,2023-02-22,3432.42,农林牧渔
801010,2023-02-23,3429.61,农林牧渔
801010,2023-02-24,3422.49,农林牧渔
801010,2023-02-27,3404.76,农林牧渔
801010,2023-02-28,3422.68,农林牧渔
801010,2023-03-01,3427.02,农林牧渔
801010,2023-03-02,3404.21,农林牧渔
801010,2023-03-03,3404.76,农林牧渔
801010,2023-03-06,3423.08,农林牧渔
801010,2023-03-07,3347.02,农林牧渔
801010,2023-03-08,3337.72,农林牧渔
801010,2023-03-09,3308.89,农林牧渔
801010,2023-03-10,3276.61,农林牧渔
801010,2023-03-13,3306.68,农林牧渔
801010,2023-03-14,3370.27,农林牧渔
801010,2023-03-15,3379.72,农林牧渔
801010,2023-03-16,3293.89,农林牧渔
801010,2023-03-17,3288.72,农林牧渔
801010,2023-03-20,3248.11,农林牧渔
801010,2023-03-21,3266.11,农林牧渔
801010,2023-03-22,3269.81,农林牧渔
801010,2023-03-23,3270.26,农林牧渔
801010,2023-03-24,3277.16,农林牧渔
801010,2023-03-27,3306.7,农林牧渔
801010,2023-03-28,3328.49,农林牧渔
801010,2023-03-29,3274.64,农林牧渔
801010,2023-03-30,3299.58,农林牧渔
801010,2023-03-31,3355.93,农林牧渔
801010,2023-04-03,3397.63,农林牧渔
801010,2023-04-04,3446.78,农林牧渔
801010,2023-04-06,3428.73,农林牧渔
801010,2023-04-07,3405.24,农林牧渔
801010,2023-04-10,3375.48,农林牧渔
801010,2023-04-11,3375.99,农林牧渔
801010,2023-04-12,3336.67,农林牧渔
801010,2023-04-13,3318.92,农林牧渔
801010,2023-04-14,3297.5,农林牧渔
801010,2023-04-17,3320.97,农林牧渔
801010,2023-04-18,3314.11,农林牧渔
801010,2023-04-19,3308.49,农林牧渔
801010,2023-04-20,3286.96,农林牧渔
801010,2023-04-21,3260.92,农林牧渔
801010,2023-04-24,3204.88,农林牧渔
801010,2023-04-25,3207.99,农林牧渔
801010,2023-04-26,3212.67,农林牧渔
801010,2023-04-27,3199.74,农林牧渔
801010,2023-04-28,3214.63,农林牧渔
801010,2023-05-04,3202.87,农林牧渔
801010,2023-05-05,3168.81,农林牧渔
801010,2023-05-08,3149.78,农林牧渔
801010,2023-05-09,3151.26,农林牧渔
801010,2023-05-10,3131.3,农林牧渔
801010,2023-05-11,3141.29,农林牧渔
801010,2023-05-12,3127.01,农林牧渔
801010,2023-05-15,3115.22,农林牧渔
801010,2023-05-16,3102.01,农林牧渔
801010,2023-05-17,3104.05,农林牧渔
801010,2023-05-18,3039.34,农林牧渔
801010,2023-05-19,3045.13,农林牧渔
801010,2023-05-22,3068.92,农林牧渔
801010,2023-05-23,3040.16,农林牧渔
801010,2023-05-24,3017.86,农林牧渔
801010,2023-05-25,2975.78,农林牧渔
801010,2023-05-26,2969.25,农林牧渔
801010,2023-05-29,2940.76,农林牧渔
801010,2023-05-30,2929.53,农林牧渔
801010,2023-05-31,2891.47,农林牧渔
801010,2023-06-01,2908.7,农林牧渔
801010,2023-06-02,2928.22,农林牧渔
801010,2023-06-05,2901.58,农林牧渔
801010,2023-06-06,2867.49,农林牧渔
801010,2023-06-07,2872.16,农林牧渔
801010,2023-06-08,2940.2,农林牧渔
801010,2023-06-09,2938.9,农林牧渔
801010,2023-06-12,2950.4,农林牧渔
801010,2023-06-13,2943.8,农林牧渔
801010,2023-06-14,2943.43,农林牧渔
801010,2023-06-15,2949.94,农林牧渔
801010,2023-06-16,2989.33,农林牧渔
801010,2023-06-19,2976.44,农林牧渔
801010,2023-06-20,2963.55,农林牧渔
801010,2023-06-21,2930.75,农林牧渔
801010,2023-06-26,2907.07,农林牧渔
801010,2023-06-27,2936.78,农林牧渔
801010,2023-06-28,2931.09,农林牧渔
801010,2023-06-29,2948.73,农林牧渔
801010,2023-06-30,2977.75,农林牧渔
801010,2023-07-03,2989.56,农林牧渔
801010,2023-07-04,2991.55,农林牧渔
801010,2023-07-05,2946.6,农林牧渔
801010,2023-07-06,2962.93,农林牧渔
801010,2023-07-07,3005.3,农林牧渔
801010,2023-07-10,3008.38,农林牧渔
801010,2023-07-11,3007.38,农林牧渔
801010,2023-07-12,3009.15,农林牧渔
801010,2023-07-13,3022.13,农林牧渔
801010,2023-07-14,3012.6,农林牧渔
801010,2023-07-17,3038.45,农林牧渔
801010,2023-07-18,3046.39,农林牧渔
801010,2023-07-19,3053.34,农林牧渔
801010,2023-07-20,3038.48,农林牧渔
801010,2023-07-21,3078.73,农林牧渔
801010,2023-07-24,3034.44,农林牧渔
801010,2023-07-25,3024.5,农林牧渔
801010,2023-07-26,3039.37,农林牧渔
801010,2023-07-27,3044.97,农林牧渔
801010,2023-07-28,3066.41,农林牧渔
801010,2023-07-31,3144.54,农林牧渔
801010,2023-08-01,3106.57,农林牧渔
801010,2023-08-02,3060.31,农林牧渔
801010,2023-08-03,3083.03,农林牧渔
801010,2023-08-04,3065.81,农林牧渔
801010,2023-08-07,3089.86,农林牧渔
801010,2023-08-08,3077.12,农林牧渔
801010,2023-08-09,3044.03,农林牧渔
801010,2023-08-10,3064.64,农林牧渔
801010,2023-08-11,2987.34,农林牧渔
801010,2023-08-14,2965.05,农林牧渔
801010,2023-08-15,2952.64,农林牧渔
801010,2023-08-16,2937.38,农林牧渔
801010,2023-08-17,2957.94,农林牧渔
801010,2023-08-18,2904.37,农林牧渔
801010,2023-08-21,2861.38,农林牧渔
801010,2023-08-22,2858.31,农林牧渔
801010,2023-08-23,2843.57,农林牧渔
801010,2023-08-24,2897.88,农林牧渔
801010,2023-08-25,2903.4,农林牧渔
801010,2023-08-28,2907.55,农林牧渔
